ID,Prediction
513,0.79126
514,0.28283
515,0.64769
516,0.0067025
517,0.21697
518,1.1874
519,0.50188
520,0.38668
521,0.28283
522,0.32649
523,0.0067025
524,0.56723
525,0.55943
526,1.3084
527,2.081
528,1.1874
529,0.55529
530,0.81636
531,0.36832
532,0.47412
533,2.081
534,0.0067025
535,0.046606
536,1.1874
537,1.0212
538,0.5
539,0.13924
540,0.98542
541,0.44166
542,0.44166
543,0.079486
544,1.5825
545,0.38668
546,0.38668
547,0.13924
548,1.2471
549,0.0067025
550,1.2471
551,0.44166
552,0.32649
553,0.079486
554,0.60116
555,0.44166
556,0.55943
557,0.71485
558,0.44166
559,0.046606
560,0.0067025
561,1.3084
562,0.44166
563,0.010606
564,0.71485
565,2.081
566,1.8604
567,1.0212
568,1.1874
569,0.0067025
570,0.38668
571,0.010606
572,2.2946
573,0.98542
574,0.0067025
575,0.010606
576,0.046606
577,1.0212
578,0.5316
579,0.71485
580,0.32986
581,0.0067025
582,0.79126
583,0.36832
584,0.079486
585,0.0067025
586,0.56723
587,0.0067025
588,1.4161
589,0.41812
590,0.99692
591,0.079486
592,0.38512
593,0.0067025
594,0.5316
595,1.4487
596,0.78677
597,0.44166
598,0.0067025
599,0.068443
600,0.010606
601,0.44166
602,1.0212
603,0.71485
604,0.71485
605,0.5
606,0.6344
607,0.6344
608,1.0212
609,0.46074
610,1.7333
611,0.71485
612,0.79126
613,0.38668
614,0.0067025
615,0.0067025
616,0.046606
617,0.0067025
618,0.36832
619,0.79126
620,1.1874
621,1.1874
622,0.046606
623,0.32649
624,0.44166
625,0.38668
626,0.0067025
627,0.71485
628,0.55943
629,0.38668
630,1.5825
631,0.0067025
632,0.21697
633,1.3362
634,0.32649
635,0.56723
636,0.38668
637,0.78677
638,0.0067025
639,1.2448
640,1.0212
641,0.0067025
642,0.0067025
643,1.3362
644,1.2471
645,0.6344
646,1.7086
647,2.081
648,0.38668
649,0.13924
650,0.79126
651,0.79126
652,0.046606
653,0.47412
654,1.1874
655,0.55943
656,0.71485
657,0.60116
658,0.0067025
659,0.32649
660,0.71485
661,0.36832
662,0.47412
663,0.1913
664,0.0067025
665,0.6344
666,0.32649
667,0.079486
668,1.4487
669,1.3362
670,1.4487
671,0.0067025
672,0.56723
673,0.65592
674,0.44166
675,0.079486
676,0.41812
677,2.081
678,0.068443
679,0.47412
680,0.21697
681,0.44166
682,0.0067025
683,1.1874
684,0.0067025
685,0.079486
686,0.38512
687,0.81636
688,0.068443
689,0.0067025
690,0.71485
691,0.0067025
692,0.010606
693,1.3084
694,0.6344
695,1.3362
696,0.079486
697,1.8604
698,1.1874
699,0.55943
700,0.44166
701,0.010606
702,1.0212
703,0.22325
704,0.079486
705,1.1874
706,0.65592
707,0.13924
708,1.0705
709,0.50188
710,0.71485
711,0.46074
712,0.046606
713,0.1913
714,0.79126
715,0.32649
716,0.6344
717,0.046606
718,0.32649
719,0.010606
720,0.97529
721,0.97529
722,0.99692
723,1.1874
724,1.4487
725,0.44166
726,0.079486
727,1.7086
728,1.4487
729,0.0067025
730,0.1913
731,1.4161
732,0.079486
733,0.13924
734,1.0212
735,0.47412
736,0.79126
737,0.81636
738,1.1874
739,0.14063
740,1.2471
741,0.079486
742,0.0067025
743,0.21697
744,1.2448
745,0.79126
746,0.0067025
747,0.1913
748,2.081
749,1.3362
750,0.71485
751,0.65592
752,0.046606
753,0.079486
754,0.0067025
755,1.0479
756,0.32649
757,1.3362
758,0.5316
759,0.36832
760,0.55943
761,1.4161
762,0.21697
763,0.99692
764,1.7333
765,0.38668
766,1.3084
767,0.64769
768,0.068443
769,0.079486
770,0.32649
771,0.079486
772,0.36832
773,0.079486
774,1.0479
775,0.44166
776,0.71485
777,0.99692
778,0.88699
779,1.1874
780,0.38668
781,0.6344
782,1.7175
783,0.5
784,0.44166
785,1.3362
786,0.21697
787,0.36832
788,1.1874
789,1.4487
790,0.60116
791,0.44166
792,0.5316
793,1.3362
794,0.0067025
795,0.56723
796,0.71485
797,1.7175
798,0.0067025
799,0.0067025
800,0.13924
801,0.14063
802,0.0067025
803,1.3084
804,0.0067025
805,0.1913
806,1.7175
807,0.32986
808,1.1874
809,0.36832
810,0.60116
811,1.4226
812,0.0067025
813,0.0067025
814,1.8604
815,0.44166
816,0.50188
817,0.0067025
818,0.0067025
819,0.44166
820,0.010606
821,0.079486
822,0.010606
823,0.38668
824,1.3084
825,0.47412
826,0.64769
827,0.56723
828,0.0067025
829,0.71485
830,0.0067025
831,0.28283
832,0.55943
833,0.44166
834,0.44166
835,0.0067025
836,0.46074
837,0.71485
838,0.28283
839,0.46074
840,0.65592
841,0.65592
842,0.71485
843,0.28283
844,0.41812
845,0.1913
846,1.1874
847,2.081
848,0.55943
849,0.0067025
850,1.4487
851,0.0067025
852,1.3084
853,0.88699
854,1.4487
855,0.32986
856,0.14063
857,0.22195
858,0.32649
859,0.14063
860,0.010606
861,0.38512
862,0.0067025
863,0.21697
864,1.4487
865,0.32649
866,0.97529
867,0.0067025
868,1.0212
869,2.2946
870,0.79126
871,0.71485
872,0.21697
873,0.46074
874,0.44166
875,0.0067025
876,1.1874
877,0.71485
878,0.0067025
879,0.0067025
880,0.21697
881,0.71485
882,0.79126
883,0.71485
884,0.81636
885,1.4487
886,0.0067025
887,1.1874
888,1.7086
889,0.81636
890,0.60116
891,0.99692
892,0.79126
893,0.21697
894,0.010606
895,0.78677
896,0.38668
897,0.65592
898,0.0067025
899,1.1874
900,0.79126
901,0.079486
902,0.0067025
903,0.1913
904,0.010606
905,0.068443
906,0.56723
907,0.71485
908,0.56723
909,1.0018
910,0.0067025
911,0.068443
912,1.1874
913,0.0067025
914,0.28283
915,0.65592
916,0.0067025
917,0.44166
918,0.21697
919,0.079486
920,0.010606
921,0.44166
922,0.0067025
923,0.56723
924,0.71485
925,1.2471
926,0.0067025
927,1.3362
928,0.0067025
929,0.55943
930,0.38668
931,0.21697
932,0.0067025
933,0.44166
934,0.71485
935,0.0067025
936,1.0479
937,0.28283
938,0.14063
939,0.88699
940,0.41812
941,0.0067025
942,1.0212
943,0.81636
944,1.4487
945,0.0067025
946,0.0067025
947,0.079486
948,1.4487
949,0.98542
950,0.079486
951,0.0067025
952,0.41812
953,0.068443
954,0.079486
955,0.0067025
956,1.3362
957,1.1874
958,0.21697
959,0.0067025
960,0.44166
961,0.44166
962,0.14063
963,1.0212
964,1.3362
965,1.1874
966,0.079486
967,1.3362
968,0.28283
969,1.2448
970,0.0067025
971,0.28283
972,1.2471
973,0.71485
974,0.046606
975,1.0212
976,0.47412
977,0.56723
978,2.2946
979,1.3362
980,0.0067025
981,1.3362
982,0.1913
983,0.38668
984,0.5316
985,0.1913
986,0.56723
987,0.0067025
988,0.21697
989,0.5316
990,0.0067025
991,0.56723
992,0.99692
993,0.0067025
994,0.98542
995,1.4161
996,0.71485
997,0.56723
998,0.47412
999,1.3084
1000,0.21697
1001,2.2946
1002,1.0212
1003,0.010606
1004,0.079486
1005,0.79126
1006,0.0067025
1007,1.2448
1008,1.3362
1009,0.0067025
1010,1.1874
1011,0.56723
1012,0.71485
1013,1.2471
1014,0.32649
1015,0.38668
1016,0.079486
1017,0.21697
1018,1.0212
1019,0.71485
1020,0.0067025
1021,1.7086
1022,1.7175
1023,0.0067025
1024,0.28283
1025,0.1913
1026,1.1874
1027,0.0067025
1028,0.88699
1029,0.38668
1030,0.0067025
1031,0.6344
1032,0.0067025
1033,0.079486
1034,2.081
1035,0.55943
1036,0.44166
1037,0.0067025
1038,0.28283
1039,1.1874
1040,0.79126
1041,0.44166
1042,1.3362
1043,1.7086
1044,0.71485
1045,0.079486
1046,0.38668
1047,0.38668
1048,1.0212
1049,0.65592
1050,0.65592
1051,0.010606
1052,0.60116
1053,0.79126
1054,0.79126
1055,0.47412
1056,0.0067025
1057,0.32649
1058,0.13924
1059,0.32649
1060,0.79126
1061,0.0067025
1062,0.0067025
1063,0.44166
1064,0.44166
1065,0.0067025
1066,0.81636
1067,0.14063
1068,0.50188
1069,0.13924
1070,0.71485
1071,0.79126
1072,0.0067025
1073,1.3362
1074,1.2471
1075,1.0212
1076,1.4161
1077,0.98542
1078,0.44166
1079,0.64769
1080,0.0067025
1081,0.079486
1082,0.81636
1083,0.32649
1084,0.60116
1085,0.65592
1086,0.50188
1087,0.0067025
1088,0.55943
1089,1.0212
1090,0.1913
1091,0.99692
1092,0.0067025
1093,1.4487
1094,0.41812
1095,0.71485
1096,1.3362
1097,0.0067025
1098,1.4161
1099,0.60116
1100,1.1874
1101,0.55943
1102,0.0067025
1103,0.32649
1104,0.78677
1105,0.99692
1106,0.60116
1107,0.60116
1108,0.21697
1109,1.0212
1110,0.21697
1111,0.97529
1112,0.5316
1113,0.71485
1114,1.0212
1115,0.28283
1116,0.98542
1117,0.65592
1118,0.32649
1119,1.2471
1120,1.0705
1121,1.2471
1122,2.081
1123,1.0479
1124,0.0067025
1125,0.38668
1126,0.79126
1127,0.97529
1128,0.36832
1129,1.2448
1130,0.44166
1131,1.4487
1132,0.14063
1133,0.32649
1134,0.0067025
1135,0.32649
1136,0.0067025
1137,1.8604
1138,0.99692
1139,1.1874
1140,0.6344
1141,2.081
1142,1.0212
1143,0.0067025
1144,0.46074
1145,0.1913
1146,0.79126
1147,0.010606
1148,0.32986
1149,1.1874
1150,1.1874
1151,0.50188
1152,0.14063
1153,1.4487
1154,0.98542
1155,1.4161
1156,0.64769
1157,1.0479
1158,0.0067025
1159,0.0067025
1160,0.79126
1161,0.5
1162,0.38668
1163,1.2471
1164,0.46074
1165,0.44166
1166,0.0067025
1167,1.3084
1168,1.7333
1169,1.1874
1170,0.0067025
1171,0.44166
1172,0.079486
1173,0.71485
1174,0.0067025
1175,0.79126
1176,0.47412
1177,0.010606
1178,1.8604
1179,0.36832
1180,0.60116
1181,0.44166
1182,1.4487
1183,1.3084
1184,0.99692
1185,0.71485
1186,1.0705
1187,2.081
1188,0.44166
1189,0.0067025
1190,0.0067025
1191,0.0067025
1192,0.0067025
1193,0.0067025
1194,0.44166
1195,1.3084
1196,0.046606
1197,0.0067025
1198,0.32649
1199,0.079486
1200,0.32649
1201,0.44166
1202,0.14063
1203,1.2448
1204,1.8604
1205,0.65592
1206,0.38512
1207,0.79126
1208,0.99692
1209,0.6344
1210,0.64769
1211,0.32649
1212,0.79126
1213,0.32649
1214,0.068443
1215,0.0067025
1216,0.44166
1217,0.21697
1218,0.78677
1219,0.079486
1220,0.13924
1221,2.081
1222,0.0067025
1223,0.0067025
1224,1.4487
1225,1.0212
1226,1.4161
1227,0.079486
1228,0.0067025
1229,0.38668
1230,0.28283
1231,0.6344
1232,0.0067025
1233,0.32649
1234,0.38668
1235,0.98542
1236,1.8604
1237,1.0212
1238,0.44166
1239,1.1874
1240,0.55943
1241,0.21697
1242,0.0067025
1243,0.0067025
1244,0.55943
1245,0.44166
1246,0.0067025
1247,0.32649
1248,0.21697
1249,1.1874
1250,0.60116
1251,0.6344
1252,0.0067025
1253,1.4487
1254,0.60116
1255,1.7086
1256,0.13924
1257,0.79126
1258,0.0067025
1259,1.5825
1260,0.0067025
1261,1.0705
1262,0.32649
1263,0.65592
1264,0.28283
1265,0.98542
1266,1.1874
1267,0.010606
1268,0.079486
1269,0.21697
1270,0.32649
1271,0.21697
1272,0.71485
1273,0.71485
1274,0.60116
1275,0.0067025
1276,0.78677
1277,0.60116
1278,1.0479
1279,0.068443
1280,1.2471
1281,0.44166
1282,0.0067025
1283,0.38668
1284,0.0067025
1285,1.1874
1286,0.0067025
1287,0.41812
1288,0.97529
1289,0.21697
1290,0.0067025
1291,0.079486
1292,0.71485
1293,0.79126
1294,1.1874
1295,0.88699
1296,0.32649
1297,0.0067025
1298,0.47412
1299,0.21697
1300,0.32649
1301,0.32649
1302,0.0067025
1303,1.7175
1304,0.13924
1305,0.44166
1306,0.13924
1307,0.0067025
1308,0.0067025
1309,1.1874
1310,0.1913
1311,1.4487
1312,0.0067025
1313,0.47412
1314,1.8604
1315,0.36832
1316,0.13924
1317,1.4487
1318,0.0067025
1319,0.38668
1320,2.2946
1321,0.88699
1322,0.44166
1323,0.81636
1324,0.13924
1325,0.55943
1326,0.44166
1327,1.3084
1328,0.71485
1329,0.010606
1330,0.32649
1331,1.1874
1332,1.4487
1333,0.81636
1334,0.44166
1335,0.0067025
1336,0.55943
1337,0.22325
1338,0.50188
1339,1.0212
1340,0.0067025
1341,1.0212
1342,0.0067025
1343,0.14063
1344,0.44166
1345,0.44166
1346,0.0067025
1347,0.0067025
1348,0.068443
1349,0.81636
1350,0.71485
1351,2.081
1352,0.56723
1353,1.0212
1354,0.32649
1355,0.079486
1356,1.1874
1357,0.010606
1358,2.2946
1359,0.32649
1360,0.046606
1361,0.65592
1362,0.60116
1363,1.4487
1364,1.2448
1365,1.3084
1366,0.079486
1367,0.046606
1368,0.44166
1369,1.0479
1370,0.22325
1371,0.0067025
1372,0.13924
1373,1.2471
1374,0.0067025
1375,0.0067025
1376,0.97529
1377,0.13924
1378,1.7333
1379,0.60116
1380,0.79126
1381,0.0067025
1382,0.46074
1383,0.21697
1384,0.79126
1385,0.38668
1386,0.13924
1387,0.71485
1388,0.71485
1389,0.32986
1390,0.21697
1391,0.0067025
1392,0.079486
1393,0.0067025
1394,0.28283
1395,0.0067025
1396,0.99692
1397,0.50188
1398,0.010606
1399,0.99692
1400,1.4487
1401,0.44166
1402,0.55943
1403,1.8604
1404,1.4226
1405,1.3084
1406,0.0067025
1407,0.079486
1408,0.046606
1409,0.60116
1410,0.21697
1411,0.21697
1412,0.71485
1413,1.0212
1414,0.44166
1415,0.46074
1416,0.0067025
1417,0.1913
1418,0.21697
1419,0.0067025
1420,1.0479
1421,0.38668
1422,0.21697
1423,0.0067025
1424,0.010606
1425,1.0212
1426,0.32649
1427,0.71485
1428,0.010606
1429,1.8604
1430,0.1913
1431,0.79126
1432,1.0479
1433,0.56723
1434,0.32649
1435,0.44166
1436,0.0067025
1437,0.97529
1438,0.44166
1439,1.1874
1440,0.71485
1441,0.71485
1442,1.1874
1443,0.32649
1444,0.6344
1445,1.0479
1446,1.7175
1447,0.0067025
1448,1.2448
1449,0.32649
1450,0.36832
1451,0.28283
1452,1.0018
1453,0.79126
1454,0.32986
1455,1.0212
1456,0.38668
1457,0.88699
1458,0.60116
1459,0.38512
1460,0.98542
1461,0.32986
1462,0.55943
1463,2.081
1464,0.0067025
1465,0.46074
1466,0.99692
1467,0.81636
1468,0.36832
1469,0.6344
1470,0.98542
1471,0.50188
1472,0.88699
1473,1.1874
1474,0.79126
1475,1.2471
1476,0.0067025
1477,0.41812
1478,1.8604
1479,1.0018
1480,0.010606
1481,0.13924
1482,0.21697
1483,0.0067025
1484,0.41812
1485,0.50188
1486,0.0067025
1487,0.55943
1488,0.36832
1489,0.71485
1490,0.5
1491,0.14063
1492,0.47412
1493,0.79126
1494,0.13924
1495,0.28283
1496,0.32986
1497,0.28283
1498,0.79126
1499,1.1874
1500,1.1874
1501,0.0067025
1502,0.6344
1503,1.4487
1504,1.2448
1505,1.2471
1506,1.1874
1507,0.0067025
1508,0.14063
1509,0.0067025
1510,0.41812
1511,0.38668
1512,1.7086
1513,0.55943
1514,0.79126
1515,1.1874
1516,1.0705
1517,0.079486
1518,0.0067025
1519,0.79126
1520,0.0067025
1521,0.47412
1522,1.1874
1523,1.4487
1524,0.0067025
1525,0.5316
1526,0.32649
1527,0.28283
1528,0.41812
1529,0.99692
1530,0.64769
1531,0.21697
1532,0.0067025
1533,1.5825
1534,0.36832
1535,0.79126
1536,0.64769
1537,0.46074
1538,0.046606
1539,0.0067025
1540,0.21697
1541,0.44166
1542,0.44166
1543,1.2471
1544,0.0067025
1545,0.79126
1546,0.0067025
1547,0.60116
1548,1.3362
1549,1.0479
1550,0.71485
1551,0.79126
1552,1.4487
1553,0.55943
1554,2.081
1555,0.010606
1556,0.79126
1557,0.5
1558,0.6344
1559,0.50188
1560,0.71485
1561,1.4487
1562,0.79126
1563,0.44166
1564,0.21697
1565,1.7086
1566,1.7086
1567,0.71485
1568,0.0067025
1569,0.79126
1570,0.046606
1571,0.71485
1572,0.79126
1573,0.38512
1574,0.41812
1575,0.88699
1576,0.79126
1577,0.50188
1578,0.0067025
1579,0.068443
1580,0.079486
1581,0.21697
1582,1.1874
1583,0.21697
1584,0.64769
1585,0.21697
1586,0.13924
1587,0.32649
1588,1.0212
1589,0.32649
1590,0.32649
1591,0.046606
1592,0.0067025
1593,0.010606
1594,1.4487
1595,0.0067025
1596,0.21697
1597,0.5
1598,0.0067025
1599,0.79126
1600,0.28283
1601,0.0067025
1602,0.81636
1603,0.1913
1604,0.5316
1605,1.2448
1606,1.2471
1607,0.28283
1608,0.71485
1609,0.010606
1610,1.1874
1611,1.7086
1612,0.32649
1613,0.88699
1614,0.079486
1615,0.50188
1616,0.13924
1617,0.79126
1618,0.32649
1619,1.4161
1620,0.0067025
1621,0.79126
1622,0.14063
1623,0.0067025
1624,1.0212
1625,1.0212
1626,0.38512
1627,0.55943
1628,1.7175
1629,1.1874
1630,0.28283
1631,0.068443
1632,1.7086
1633,0.44166
1634,1.4487
1635,0.79126
1636,0.1913
1637,0.0067025
1638,0.97529
1639,0.0067025
1640,0.0067025
1641,0.13924
1642,1.0212
1643,0.13924
1644,1.4161
1645,0.44166
1646,0.44166
1647,0.44166
1648,0.79126
1649,1.7086
1650,0.079486
1651,0.64769
1652,1.4487
1653,0.5
1654,1.2448
1655,0.0067025
1656,0.079486
1657,0.71485
1658,0.56723
1659,0.36832
1660,1.0212
1661,1.0705
1662,1.7333
1663,0.44166
1664,0.0067025
1665,1.1874
1666,1.1874
1667,1.0705
1668,0.79126
1669,1.4487
1670,0.64769
1671,0.0067025
1672,0.1913
1673,0.0067025
1674,0.0067025
1675,0.068443
1676,1.1874
1677,0.38668
1678,0.1913
1679,0.47412
1680,0.79126
1681,0.0067025
1682,0.0067025
1683,0.60116
1684,0.0067025
1685,0.22325
1686,1.7175
1687,0.50188
1688,0.1913
1689,0.97529
1690,0.71485
1691,0.32649
1692,0.47412
1693,0.0067025
1694,1.4161
1695,0.0067025
1696,0.65592
1697,1.1874
1698,0.28283
1699,1.1874
1700,0.13924
1701,0.0067025
1702,1.0479
1703,0.60116
1704,0.50188
1705,0.32649
1706,0.38668
1707,0.0067025
1708,0.32649
1709,0.068443
1710,0.079486
1711,0.98542
1712,0.0067025
1713,0.5316
1714,0.13924
1715,0.079486
1716,0.46074
1717,0.50188
1718,0.0067025
1719,1.1874
1720,1.1874
1721,0.010606
1722,0.79126
1723,0.0067025
1724,0.71485
1725,0.44166
1726,0.79126
1727,0.0067025
1728,0.5316
1729,1.3084
1730,0.64769
1731,0.47412
1732,0.0067025
1733,0.97529
1734,1.0479
1735,1.2471
1736,0.55943
1737,0.0067025
1738,0.38668
1739,0.0067025
1740,0.32649
1741,0.79126
1742,1.8604
1743,0.98542
1744,0.44166
1745,0.0067025
1746,0.5316
1747,0.88699
1748,0.71485
1749,2.2946
1750,0.38668
1751,1.7086
1752,0.32649
1753,0.0067025
1754,1.0479
1755,0.21697
1756,0.56723
1757,1.4487
1758,0.50188
1759,0.47412
1760,0.71485
1761,0.44166
1762,1.2471
1763,0.0067025
1764,0.0067025
1765,0.71485
1766,0.71485
1767,2.2946
1768,2.2946
1769,0.5316
1770,1.7175
1771,0.0067025
1772,0.71485
1773,0.98542
1774,0.0067025
1775,0.0067025
1776,1.1874
1777,0.38668
1778,0.55943
1779,1.0212
1780,0.0067025
1781,0.64769
1782,0.50188
1783,0.28283
1784,0.55943
1785,0.79126
1786,0.60116
1787,1.3362
1788,0.32649
1789,2.2946
1790,0.28283
1791,0.21697
1792,1.0212
1793,1.4161
1794,0.44166
1795,0.28283
1796,0.0067025
1797,0.44166
1798,1.3084
1799,0.36832
1800,0.0067025
1801,0.0067025
1802,1.1874
1803,1.4487
1804,0.38668
1805,1.3084
1806,1.1874
1807,0.0067025
1808,0.13924
1809,1.1874
1810,0.41812
1811,1.5825
1812,0.0067025
1813,0.38668
1814,0.38668
1815,0.0067025
1816,1.1874
1817,0.71485
1818,0.71485
1819,1.1874
1820,0.079486
1821,0.010606
1822,0.38512
1823,1.4161
1824,0.0067025
1825,0.32649
1826,0.079486
1827,0.46074
1828,0.38668
1829,0.56723
1830,0.71485
1831,0.046606
1832,0.13924
1833,0.0067025
1834,0.71485
1835,0.0067025
1836,0.079486
1837,1.0705
1838,0.0067025
1839,0.79126
1840,0.6344
